ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400,SGPA,Cluster
88318,CEN,Female,2013,3.21,4.18,3.09,2.87,2.86,2.67,3
44579,CEN,Female,2014,2.16,3.37,2.17,1.42,1.86,1.67,0
58937,CEN,Male,2013,3.69,3.8,3.02,3.36,4.19,2.85,1
85986,CEN,Female,2013,3.73,3.6,3.0,3.94,4.0,2.5,1
45643,CEN,Male,2013,4.0,4.38,3.4,2.5,3.81,3.04,1
54855,CEN,Male,2013,3.23,3.82,2.92,2.64,3.42,2.19,3
87399,CEN,Male,2013,3.72,4.33,3.51,3.75,3.73,4.1,1
70858,CEN,Male,2013,4.12,4.73,3.92,4.17,4.21,3.2,2
87617,CEN,Male,2013,2.91,4.02,2.79,2.11,2.97,2.63,3
50884,CEN,Female,2013,3.82,4.56,3.63,3.55,3.48,2.62,1
72491,CEN,Male,2013,3.08,4.11,2.71,2.62,3.16,2.95,3
64823,CEN,Male,2013,2.72,3.89,2.58,2.11,3.07,3.28,3
57244,CEN,Male,2013,3.59,4.02,3.47,3.27,3.79,3.33,1
61718,CEN,Male,2013,3.99,4.62,3.94,3.81,3.9,3.57,1
86812,CEN,Male,2013,4.32,4.38,3.71,4.39,4.83,3.47,2
57078,CEN,Male,2013,3.48,3.42,2.93,3.4,4.07,3.4,1
48205,CEN,Male,2013,4.67,4.53,4.59,4.84,4.83,3.46,2
69017,CEN,Male,2013,4.39,4.42,3.94,4.45,4.83,4.14,2
56218,CEN,Male,2013,2.95,3.96,3.2,2.22,3.1,2.92,3
64377,CEN,Male,2013,4.46,4.76,4.53,4.38,4.34,3.2,2
39873,CEN,Male,2013,2.88,3.2,2.56,2.35,3.31,2.5,3
39868,CEN,Female,2013,4.46,4.69,4.02,4.13,4.69,3.47,2
52721,CEN,Male,2013,3.22,4.07,2.78,2.96,3.69,2.73,3
23558,CEN,Male,2013,3.36,4.33,3.38,2.15,3.59,4.2,3
93644,CEN,Male,2013,2.84,3.67,2.43,2.55,2.38,3.21,3
87241,CEN,Male,2014,3.37,3.18,2.67,3.78,3.72,2.92,3
81090,CEN,Male,2014,4.36,4.04,3.73,4.7,4.72,2.85,2
94907,CEN,Male,2014,3.25,4.04,3.04,3.2,2.9,3.35,3
82490,CEN,Male,2014,4.3,4.6,4.0,4.43,4.34,3.26,2
34949,CEN,Male,2014,4.26,4.56,4.1,4.36,4.17,3.26,2
67091,CEN,Male,2014,3.59,3.6,3.29,4.04,3.68,3.06,1
79245,CEN,Male,2014,3.76,4.33,3.56,3.73,3.33,3.89,1
78532,CEN,Male,2014,4.52,4.56,4.06,4.68,4.52,3.47,2
40103,CEN,Female,2014,4.13,4.36,3.31,4.4,4.45,3.96,2
83441,CEN,Male,2014,3.51,4.0,3.18,3.83,3.1,2.87,1
43726,CEN,Male,2014,3.49,3.71,2.94,3.85,3.55,3.28,1
72100,CEN,Male,2014,3.84,3.98,3.2,4.04,3.9,2.64,1
80882,CEN,Male,2014,3.83,4.16,3.4,3.89,3.72,2.97,1
33716,CEN,Male,2014,3.64,3.84,2.88,3.76,3.66,2.4,1
61401,CEN,Female,2014,4.3,4.47,3.88,4.47,4.38,2.81,2
57882,CEN,Male,2014,2.82,3.04,2.45,2.7,2.81,3.47,3
47395,CEN,Female,2014,3.49,3.64,2.98,3.63,3.55,3.2,1
45885,CEN,Male,2014,3.76,3.71,3.55,4.06,3.79,2.92,1
70584,CEN,Female,2014,3.6,3.78,2.57,3.86,4.0,2.92,1
39336,CEN,Female,2014,4.31,4.29,3.76,4.47,4.66,2.72,2
68614,CEN,Male,2014,3.81,3.93,3.38,4.19,3.76,2.44,1
44971,CEN,Male,2014,3.83,3.47,3.49,4.33,3.97,3.2,1
37204,CEN,Male,2014,3.4,3.36,2.75,4.11,3.58,2.68,1
35054,CEN,Female,2014,3.78,3.58,3.27,3.84,4.16,4.1,1
70357,CEN,Female,2014,4.09,4.6,3.37,4.04,4.1,4.06,2
37681,CEN,Female,2014,4.14,4.27,3.49,4.17,4.31,3.54,2
33416,CEN,Female,2014,4.22,4.18,3.86,4.45,4.45,2.5,2
94142,CEN,Male,2014,4.15,4.33,3.57,4.36,4.1,3.68,2
29930,CEN,Male,2014,3.15,2.98,2.18,3.8,3.72,2.85,3
85295,CEN,Male,2014,3.35,3.09,3.07,3.8,3.59,3.44,1
90869,CEN,Female,2014,4.66,4.6,4.27,4.77,4.9,4.17,2
44518,CEN,Female,2014,3.96,3.8,3.39,4.4,4.52,2.5,1
77775,CEN,Female,2014,3.44,3.87,2.92,3.3,3.52,3.28,1
72586,CEN,Male,2014,3.65,3.96,3.33,3.87,3.73,3.36,1
49290,CEN,Female,2014,3.69,3.93,3.33,3.66,3.79,2.94,1
28070,CEN,Female,2014,4.5,4.76,3.9,4.87,4.55,2.92,2
87019,CEN,Male,2014,3.74,3.93,3.04,4.27,3.79,2.71,1
41258,CEN,Female,2014,3.71,4.36,3.07,3.66,3.52,3.89,1
42268,CEN,Female,2014,4.2,4.29,3.68,4.57,4.34,3.62,2
63977,CEN,Male,2014,4.19,4.44,3.61,4.28,4.38,2.81,2
67793,CEN,Male,2014,3.85,3.98,3.2,4.39,4.07,3.54,1
46062,CEN,Male,2014,3.38,3.82,2.98,3.83,3.1,3.61,1
31018,CEN,Male,2014,4.15,4.24,3.39,4.58,4.48,2.86,2
38008,CEN,Male,2014,4.34,4.49,3.86,4.47,4.45,3.36,2
71020,CEN,Female,2014,3.43,3.47,2.53,3.48,4.07,3.16,1
92825,CEN,Male,2014,3.42,3.36,2.35,3.85,3.9,2.76,3
66413,CEN,Male,2011,2.28,2.71,2.36,1.53,2.39,3.48,0
36497,CEN,Male,2010,1.97,3.11,2.47,1.41,2.87,3.96,0
75515,CEN,Male,2010,1.97,3.0,1.52,1.08,1.42,3.44,0
88837,CEN,Male,2010,1.86,2.97,2.04,1.86,2.23,3.47,0
88357,CEN,Male,2010,1.84,1.92,1.44,1.66,1.6,3.26,0
57038,EEE,Male,2010,2.33,2.76,2.2,2.29,2.52,2.66,0
85508,EEE,Male,2010,2.36,3.59,2.8,2.06,1.68,3.44,0
94681,EEE,Male,2011,2.07,2.62,2.26,1.24,1.84,2.03,0
33027,EEE,Female,2011,1.73,2.71,1.88,1.1,1.4,2.19,0
49561,EEE,Female,2010,3.1,3.02,3.34,3.02,2.7,2.89,3
27809,EEE,Male,2012,1.94,2.7,2.12,1.48,2.13,2.27,0
63419,EEE,Female,2010,2.39,3.64,2.77,1.94,1.94,3.67,0
71578,EEE,Male,2010,2.06,2.82,1.84,2.18,2.0,2.19,0
80596,EEE,Male,2011,2.47,3.4,1.76,2.03,2.5,2.85,0
94348,EEE,Male,2010,4.1,4.33,4.33,4.31,3.17,3.44,2
33541,EEE,Female,2010,4.13,3.8,4.0,4.19,4.1,3.67,2
94428,EEE,Male,2010,4.41,4.3,4.8,4.53,4.1,3.13,2
33659,EEE,Male,2010,3.31,3.53,3.04,3.47,2.74,2.71,3
68977,EEE,Male,2010,4.4,4.44,4.26,4.49,4.24,3.52,2
30599,EEE,Male,2010,4.03,3.93,4.12,4.0,3.62,3.2,1
62829,EEE,Male,2010,3.45,3.58,3.68,3.55,3.21,2.78,1
91858,EEE,Male,2010,4.09,4.04,4.24,4.28,3.66,3.67,2
92604,EEE,Male,2010,4.35,4.58,4.54,4.17,4.0,3.83,2
24810,EEE,Male,2010,2.7,3.62,2.61,2.36,2.19,3.75,0
61726,EEE,Male,2010,4.25,4.42,4.46,4.08,3.66,3.13,2
50643,EEE,Male,2012,4.71,4.78,4.88,4.68,4.13,3.96,2
40247,EEE,Female,2010,4.56,4.6,4.56,4.66,4.0,3.28,2
49025,EEE,Male,2010,3.93,3.91,4.22,3.91,3.03,3.44,1
94075,EEE,Male,2010,4.71,4.64,4.62,4.83,4.45,4.27,2
59352,EEE,Male,2010,4.34,4.24,4.0,4.6,4.52,3.13,2
53167,EEE,Female,2010,4.61,4.76,4.72,4.66,4.14,3.26,2
37138,EEE,Female,2010,4.85,4.78,4.9,4.83,4.66,4.03,2
69344,EEE,Male,2010,3.32,3.15,3.56,3.3,3.07,3.82,3
33204,EEE,Male,2010,4.36,4.56,4.36,4.17,3.97,3.47,2
46503,EEE,Female,2010,4.7,4.47,4.76,4.68,4.66,3.75,2
31124,EEE,Female,2010,4.87,4.89,4.92,4.98,4.55,3.96,2
23722,EEE,Male,2010,4.08,4.33,4.12,4.0,3.62,3.91,2
26407,EEE,Male,2010,4.02,4.27,4.12,3.83,3.66,4.51,2
97178,EEE,Male,2010,3.79,4.02,4.1,3.66,2.59,3.57,1
74441,EEE,Female,2010,4.45,4.22,4.56,4.47,4.21,3.67,2
47857,EEE,Male,2010,3.5,3.04,3.24,3.43,3.84,2.31,3
41325,EEE,Male,2010,4.27,4.44,4.36,4.28,4.07,3.75,2
82503,EEE,Male,2010,4.56,4.42,4.78,4.55,4.21,3.2,2
37861,EEE,Male,2010,4.02,4.42,4.22,3.74,3.21,4.17,1
54559,EEE,Male,2010,4.52,4.31,4.72,4.54,4.21,4.38,2
96103,EEE,Male,2011,2.28,3.33,3.24,1.98,2.19,3.36,0
47666,EEE,Male,2010,2.65,2.96,2.66,2.1,2.68,2.97,0
42010,EEE,Female,2010,4.41,4.11,4.64,4.32,4.24,4.17,2
25221,EEE,Male,2010,4.04,4.09,4.38,3.96,3.14,3.59,1
34656,EEE,Male,2010,4.34,3.8,4.66,4.55,3.97,2.5,2
91529,EEE,Male,2010,3.88,4.07,4.02,3.72,3.34,3.75,1
79534,EEE,Male,2010,2.83,3.72,3.52,2.13,1.9,3.05,3
97025,EEE,Female,2010,4.77,4.91,4.88,4.83,4.28,4.24,2
38829,EEE,Female,2010,4.3,4.6,4.34,4.38,3.41,4.31,2
50667,EEE,Male,2010,4.73,4.62,4.7,4.85,4.69,4.38,2
88654,EEE,Male,2010,3.32,3.36,3.52,3.41,3.07,3.83,3
51962,EEE,Male,2010,3.41,4.11,3.12,2.89,3.0,3.33,3
89455,EEE,Male,2010,4.53,4.36,4.7,4.38,4.48,3.36,2
89149,EEE,Female,2010,2.93,2.96,3.2,2.67,2.72,3.54,3
48531,EEE,Male,2010,3.93,4.13,3.94,4.1,3.24,4.3,1
25527,EEE,Male,2010,2.49,2.84,2.72,1.94,2.31,2.89,0
37328,EEE,Male,2010,2.62,3.33,2.5,2.52,2.55,2.92,0
89612,EEE,Male,2011,2.53,2.48,2.71,1.05,2.76,3.13,0
82557,EEE,Male,2010,3.7,3.82,3.48,3.08,3.68,3.68,1
43266,EEE,Male,2010,3.84,4.11,4.0,3.38,3.31,4.1,1
38961,EEE,Male,2010,3.24,3.27,3.2,3.13,2.85,3.89,3
79948,EEE,Male,2010,2.81,3.67,2.62,2.23,2.5,2.78,0
70155,EEE,Male,2010,3.63,4.27,3.96,3.35,3.07,4.27,1
65175,EEE,Male,2010,4.53,4.56,4.74,4.36,4.21,3.2,2
78617,EEE,Female,2010,3.93,4.24,4.12,3.82,3.34,3.4,1
32976,EEE,Male,2010,3.56,3.51,3.62,3.67,2.73,3.57,1
29145,EEE,Male,2010,2.82,3.46,2.92,2.98,2.4,3.44,3
90088,EEE,Female,2010,3.7,3.51,3.68,3.51,3.79,2.81,1
73542,EEE,Male,2012,2.52,3.42,1.35,1.87,2.96,4.38,0
96755,EEE,Male,2011,2.86,3.95,3.63,2.36,1.77,4.03,3
53660,EEE,Male,2010,3.81,3.83,3.86,3.81,3.28,2.86,1
91370,EEE,Male,2010,4.22,4.22,4.46,4.17,3.79,3.26,2
56563,EEE,Male,2010,3.83,4.38,4.2,3.47,3.0,2.44,1
88793,EEE,Male,2010,2.75,2.82,3.15,2.26,2.32,3.26,0
39049,EEE,Male,2010,3.85,3.98,3.72,3.83,3.8,3.84,1
94806,EEE,Male,2010,4.07,4.53,4.46,4.17,3.41,3.48,2
68166,EEE,Female,2010,4.33,3.91,4.12,4.53,4.59,3.75,2
62548,EEE,Female,2010,3.83,3.85,3.82,3.7,3.69,4.14,1
56655,EEE,Female,2010,4.01,4.04,3.62,4.28,3.76,2.66,1
93753,EEE,Female,2010,3.18,3.76,3.4,2.65,2.37,3.52,3
94528,EEE,Male,2010,3.93,3.82,3.8,3.98,3.69,4.44,1
72365,EEE,Female,2010,3.65,3.49,3.28,3.82,3.45,3.39,1
37676,EEE,Male,2010,3.18,3.59,2.96,2.79,2.84,2.65,3
90021,EEE,Male,2010,4.54,4.4,4.72,4.62,4.21,3.33,2
34735,EEE,Male,2010,4.46,4.51,4.65,4.44,4.17,4.38,2
75974,EEE,Male,2012,2.39,3.35,3.22,2.05,1.76,3.59,0
70123,EEE,Male,2011,2.68,3.35,2.26,2.7,2.7,3.59,3
92709,EEE,Male,2010,3.27,3.82,3.5,2.78,2.93,4.3,3
82989,EEE,Female,2010,4.01,3.87,4.18,4.09,3.38,2.59,1
23595,EEE,Male,2010,4.32,4.6,4.08,4.08,4.24,4.1,2
93286,EEE,Male,2010,4.6,4.64,4.72,4.55,4.28,4.1,2
60728,EEE,Male,2010,3.75,4.2,3.94,3.64,2.48,3.23,1
65629,EEE,Male,2011,2.9,3.72,3.22,2.43,2.15,2.71,3
33930,EEE,Male,2011,2.15,2.98,1.63,1.59,2.26,2.58,0
83199,EEE,Male,2010,4.3,4.4,4.18,4.43,3.93,3.13,2
77743,EEE,Male,2010,4.47,4.47,4.74,4.45,4.1,3.13,2
51267,EEE,Male,2010,3.86,3.14,4.02,4.26,3.72,3.47,1
68912,EEE,Male,2010,3.55,3.78,3.62,3.29,2.93,3.13,3
77025,EEE,Male,2011,2.6,3.51,3.38,2.35,1.83,3.75,3
91424,EEE,Male,2010,3.59,3.87,3.6,3.26,3.55,3.2,1
58886,EEE,Male,2010,4.82,4.82,4.88,4.85,4.62,3.26,2
83087,EEE,Male,2010,3.96,3.56,4.34,4.23,3.28,2.73,1
36895,EEE,Female,2010,4.09,4.22,4.04,4.19,3.9,3.44,2
67510,EEE,Male,2010,4.31,4.67,4.46,4.14,3.59,2.58,2
48476,EEE,Male,2011,3.18,3.51,3.25,3.19,3.83,2.89,3
58377,EEE,Male,2010,4.65,4.78,4.76,4.6,4.31,3.19,2
43804,EEE,Male,2010,3.03,3.24,3.0,2.92,2.87,2.13,3
56962,EEE,Male,2013,1.83,2.79,2.04,1.6,1.55,3.13,0
73953,EEE,Male,2010,2.95,3.49,2.72,2.36,2.69,3.75,3
84169,EEE,Male,2012,1.93,2.98,2.54,2.25,1.38,3.13,0
27875,EEE,Male,2010,3.14,3.49,2.96,2.92,3.06,3.4,3
78600,EEE,Male,2010,3.57,4.02,3.9,3.7,2.55,3.13,1
24136,EEE,Female,2010,4.39,4.58,4.64,4.57,3.48,4.17,2
71474,EEE,Male,2010,3.61,4.38,3.78,3.09,3.17,4.02,1
90647,EEE,Male,2010,2.66,3.28,3.34,1.87,2.29,2.81,0
64475,EEE,Male,2010,3.22,3.67,3.16,2.85,2.77,3.2,3
51146,EEE,Male,2010,3.09,3.82,2.86,3.14,2.28,2.81,3
78658,EEE,Male,2010,2.94,3.98,3.14,2.51,2.16,3.82,3
89804,EEE,Male,2010,3.63,3.98,4.1,3.31,3.24,4.3,1
90553,EEE,Male,2010,3.44,3.42,3.38,3.51,2.79,2.86,3
39695,EEE,Male,2011,2.9,3.41,3.08,2.45,3.03,3.3,3
86076,EEE,Male,2010,4.4,4.56,4.52,4.36,3.9,2.36,2
61341,EEE,Male,2010,3.96,4.07,4.3,3.66,3.55,2.58,1
73785,EEE,Male,2010,2.81,3.32,3.48,2.38,2.0,2.95,3
95749,EEE,Male,2010,3.6,4.31,3.54,3.12,3.1,3.68,1
74806,EEE,Male,2010,4.83,4.84,4.9,4.83,4.62,4.51,2
25480,EEE,Female,2010,4.37,4.53,4.46,4.36,3.83,3.89,2
53718,EEE,Female,2010,4.29,4.33,4.6,4.43,3.97,3.52,2
69740,EEE,Female,2010,4.53,4.44,4.86,4.66,4.1,3.96,2
94133,EEE,Female,2010,3.08,3.18,2.78,2.93,3.07,2.81,3
25230,EEE,Female,2011,4.41,4.7,4.08,4.5,4.45,3.84,2
47265,EEE,Male,2011,3.96,4.52,3.78,3.57,3.62,2.99,1
34914,EEE,Male,2011,3.83,4.22,3.63,3.76,3.93,3.44,1
54664,EEE,Male,2011,4.71,4.7,4.59,4.63,4.76,4.06,2
78724,EEE,Male,2011,3.68,4.2,3.55,3.83,3.69,3.13,1
62659,EEE,Female,2011,4.35,4.33,4.22,4.24,4.45,4.3,2
74057,EEE,Male,2011,3.01,4.28,3.23,2.46,2.38,3.13,3
26573,EEE,Male,2012,2.6,2.87,1.59,2.42,2.35,2.86,0
94587,EEE,Male,2011,4.85,4.91,4.78,4.89,4.79,4.44,2
37367,EEE,Male,2011,3.51,4.13,3.23,3.52,3.93,4.22,1
36736,EEE,Male,2011,3.76,4.2,2.94,3.87,4.27,2.86,1
83408,EEE,Male,2011,2.92,4.17,2.92,2.34,3.42,2.41,3
70645,EEE,Male,2011,2.83,3.33,3.42,2.51,3.07,2.92,3
48693,EEE,Male,2011,3.85,3.95,3.84,3.89,4.17,2.66,1
91234,EEE,Male,2012,2.25,2.72,1.9,1.85,3.54,2.5,0
40586,EEE,Male,2011,4.15,4.24,4.22,4.11,4.28,3.13,2
91457,EEE,Male,2011,3.81,4.24,3.78,3.5,4.34,3.98,1
79091,EEE,Male,2011,2.68,2.96,2.9,2.33,2.93,2.88,3
72372,EEE,Male,2012,2.92,3.32,1.78,2.01,3.1,2.97,0
87156,EEE,Male,2011,3.48,3.87,3.39,3.35,3.31,3.13,1
74438,EEE,Male,2011,3.17,4.02,3.1,2.73,3.48,3.19,3
32028,EEE,Female,2011,4.25,4.22,4.31,4.33,4.45,3.75,2
95791,EEE,Male,2011,3.56,4.13,3.79,3.48,3.52,3.25,1
80239,EEE,Male,2012,3.43,3.7,3.23,2.98,3.55,2.38,3
27994,EEE,Male,2011,3.82,4.2,3.59,3.74,3.9,3.66,1
64044,EEE,Male,2011,2.59,3.37,2.71,2.32,3.57,3.89,3
77746,EEE,Male,2011,2.69,3.89,3.08,2.08,2.59,3.36,3
68076,EEE,Female,2011,3.5,3.93,3.31,3.13,3.79,2.73,1
28903,EEE,Female,2011,4.72,4.91,4.53,4.72,4.55,4.03,2
94385,EEE,Male,2011,4.47,4.46,4.31,4.65,4.45,3.13,2
93407,EEE,Male,2012,2.47,3.91,2.96,1.73,2.45,3.2,0
66118,EEE,Male,2011,3.4,4.33,3.6,3.04,3.86,3.28,1
57318,EEE,Male,2011,3.49,4.15,3.18,3.12,3.55,2.5,3
35179,EEE,Male,2011,2.89,3.33,3.19,2.56,3.03,2.77,3
64348,EEE,Male,2011,3.28,3.41,3.25,3.1,3.62,3.66,3
54665,EEE,Male,2011,2.67,3.76,2.71,2.02,2.97,2.6,3
36966,EEE,Male,2011,4.64,4.67,4.24,4.72,4.66,2.89,2
83979,EEE,Male,2011,3.97,4.3,3.45,3.83,4.37,4.44,2
52677,EEE,Female,2011,3.64,4.13,3.6,3.38,4.0,4.02,1
39495,EEE,Female,2011,3.27,3.35,2.81,3.6,3.4,3.04,1
81065,EEE,Male,2011,3.46,3.52,3.63,3.6,3.84,4.3,1
84774,EEE,Male,2012,3.77,4.04,3.63,3.98,3.14,3.06,1
82015,EEE,Male,2014,2.22,2.85,2.16,1.88,1.76,2.41,0
26388,EEE,Male,2012,2.93,3.74,2.06,2.79,2.82,3.13,3
68073,EEE,Male,2012,4.27,4.6,4.18,4.26,3.79,2.92,2
86768,EEE,Male,2012,4.4,4.53,4.12,4.38,4.34,4.31,2
92280,EEE,Male,2012,4.39,4.81,3.94,4.23,4.76,4.72,2
63315,EEE,Male,2012,4.62,4.83,4.51,4.57,4.55,4.45,2
77342,EEE,Male,2012,4.3,4.34,4.1,4.21,4.14,3.13,2
96569,EEE,Male,2013,2.45,3.23,2.41,2.1,1.94,3.59,0
74683,EEE,Male,2012,4.31,4.64,4.28,4.36,3.66,4.14,2
61735,EEE,Female,2012,3.62,4.06,3.04,3.61,3.62,3.28,1
86824,EEE,Female,2012,3.79,4.13,3.39,3.87,3.69,2.73,1
42651,EEE,Male,2012,3.95,4.45,3.67,3.84,3.52,4.14,1
32032,EEE,Male,2012,3.29,4.32,2.83,3.02,3.28,3.04,3
76001,EEE,Male,2012,4.38,4.57,4.68,4.23,4.07,4.45,2
44599,EEE,Male,2012,3.46,4.06,3.28,3.34,2.68,3.3,3
30632,EEE,Male,2013,2.26,3.13,1.34,2.19,2.4,3.36,0
90155,EEE,Male,2012,3.8,4.19,3.55,3.6,3.83,3.75,1
39685,EEE,Male,2012,3.76,4.09,3.1,3.94,3.97,2.5,1
64208,EEE,Male,2012,3.96,4.4,4.1,3.28,4.1,4.44,1
36454,EEE,Female,2012,3.41,3.45,3.2,3.51,3.19,3.13,1
54274,EEE,Female,2012,3.76,4.23,3.8,3.6,3.69,4.06,1
62388,EEE,Male,2012,4.53,4.94,4.47,4.17,4.38,4.38,2
52683,EEE,Male,2012,3.2,4.13,3.04,3.12,2.81,2.92,3
34193,EEE,Female,2012,3.9,3.96,3.6,3.98,3.9,3.3,1
86827,EEE,Male,2012,2.66,3.4,2.55,2.31,3.16,2.95,3
74066,EEE,Male,2012,3.28,3.6,3.22,3.06,3.14,3.2,3
86064,EEE,Male,2014,2.07,3.64,2.06,1.18,1.55,3.13,0
31906,EEE,Female,2012,4.26,4.87,4.33,4.06,3.69,4.38,2
95895,EEE,Male,2012,3.44,4.4,3.37,3.13,2.87,3.82,3
91779,EEE,Male,2012,3.71,4.23,3.45,3.79,3.31,3.96,1
47404,EEE,Male,2013,2.74,3.83,1.96,2.77,2.57,3.04,3
26211,EEE,Male,2012,2.96,3.7,2.5,3.1,3.07,3.3,3
59304,EEE,Male,2013,2.65,3.36,1.81,3.06,2.8,3.13,3
45846,EEE,Male,2012,3.31,4.0,2.79,3.32,3.28,2.95,3
30632,EEE,Male,2012,3.16,3.43,3.02,2.87,3.52,2.89,3
39905,EEE,Female,2012,4.25,4.3,4.04,4.45,3.97,3.04,2
39447,EEE,Male,2012,4.5,4.57,4.1,4.68,4.48,3.98,2
42912,EEE,Male,2012,3.73,4.68,3.49,3.55,3.52,3.54,1
87651,EEE,Male,2012,2.74,3.77,2.23,2.26,2.78,3.2,0
60615,EEE,Female,2012,3.81,4.09,3.23,3.77,4.07,3.83,1
77458,EEE,Female,2012,3.65,4.68,3.47,3.77,2.97,4.29,1
75073,EEE,Male,2012,2.67,2.98,2.55,2.4,2.61,3.04,0
78618,EEE,Male,2012,4.16,4.74,4.43,4.53,4.24,3.52,2
82169,EEE,Male,2012,2.5,3.36,2.44,2.5,2.65,2.81,0
31384,EEE,Male,2012,3.36,4.04,2.95,3.21,2.94,3.04,3
43417,EEE,Male,2012,3.87,4.38,3.47,3.96,3.41,2.97,1
92841,EEE,Female,2012,4.77,4.85,4.57,4.94,4.72,4.03,2
80997,EEE,Male,2012,3.21,4.32,3.1,3.25,3.24,3.68,3
69358,EEE,Male,2012,3.12,3.81,2.53,2.65,3.62,3.36,3
37125,EEE,Female,2012,4.27,3.91,4.0,4.72,4.55,4.06,2
81006,EEE,Male,2012,3.27,3.79,3.18,3.17,3.48,2.68,3
61877,EEE,Male,2012,3.8,4.26,3.38,3.69,3.55,3.13,1
40105,EEE,Male,2012,4.11,4.64,3.78,4.13,3.83,3.44,2
32449,EEE,Male,2012,3.35,4.02,2.98,3.68,2.74,3.2,3
29708,EEE,Male,2012,3.74,4.57,3.94,3.64,3.07,3.02,1
95316,EEE,Male,2012,3.61,4.19,3.58,3.35,3.59,3.48,1
57846,EEE,Male,2012,3.96,4.66,3.12,4.02,4.28,3.93,1
36616,EEE,Female,2012,3.55,4.17,3.4,3.4,3.34,4.44,1
68100,EEE,Male,2012,3.84,4.13,3.68,4.0,4.03,3.91,1
55897,EEE,Male,2012,3.83,4.13,2.8,4.38,3.97,3.91,1
36944,EEE,Male,2012,4.23,3.89,4.1,4.53,4.03,2.42,2
55634,EEE,Male,2012,4.07,4.28,4.08,4.28,3.48,3.91,2
79564,EEE,Male,2012,3.32,4.21,2.91,2.47,3.44,4.3,3
88119,EEE,Male,2012,4.34,4.72,3.96,4.34,4.24,3.05,2
31654,EEE,Male,2012,3.6,4.02,3.61,3.21,3.48,3.26,1
45513,EEE,Male,2012,3.9,4.26,4.04,3.94,4.31,3.3,2
61086,EEE,Male,2013,3.44,4.36,3.02,3.47,2.38,3.04,3
70869,EEE,Male,2012,3.57,3.66,3.12,3.21,3.97,2.59,1
79785,EEE,Male,2012,4.18,4.79,4.51,3.39,3.18,2.99,1
40233,EEE,Male,2012,3.76,4.74,3.73,3.74,3.14,3.75,1
65130,EEE,Male,2012,3.64,4.17,3.39,4.06,3.34,2.41,1
67680,EEE,Male,2012,3.14,3.87,3.08,2.58,2.75,4.03,3
38184,EEE,Male,2012,4.79,4.81,4.76,4.74,5.0,4.3,2
56257,EEE,Male,2012,4.61,4.72,4.67,4.66,4.62,2.86,2
93883,EEE,Male,2012,3.41,3.09,3.11,3.52,3.62,2.95,3
65026,EEE,Female,2012,4.21,4.34,4.06,4.43,4.14,3.2,2
50460,EEE,Male,2012,3.94,4.32,3.69,3.87,4.07,3.05,1
83396,EEE,Male,2012,2.98,4.34,2.79,2.11,2.1,3.28,3
62488,EEE,Female,2012,3.51,3.57,3.07,3.66,3.66,3.67,1
51239,EEE,Female,2012,4.06,4.6,3.88,4.19,3.79,4.06,2
44391,EEE,Male,2012,3.53,3.43,3.12,3.51,3.48,3.48,1
30884,EEE,Female,2012,4.19,4.68,4.29,4.21,3.72,4.02,2
71674,EEE,Male,2012,2.77,4.02,2.58,2.79,2.26,3.96,3
94376,EEE,Male,2012,2.79,4.23,2.78,2.14,2.29,2.14,0
79035,EEE,Male,2012,3.31,3.91,2.96,2.79,3.45,3.57,3
49810,EEE,Male,2012,4.06,4.45,4.0,4.19,3.38,3.75,1
68931,EEE,Male,2012,4.57,4.64,4.63,4.53,4.45,4.22,2
33111,EEE,Female,2012,4.39,4.4,3.96,4.53,4.62,3.89,2
33436,EEE,Male,2012,3.09,3.74,3.15,2.58,2.76,2.57,3
45092,EEE,Male,2013,4.06,4.49,3.69,3.84,3.78,3.04,1
34325,EEE,Female,2013,4.17,4.76,3.69,4.02,4.38,4.38,2
83341,EEE,Male,2013,3.28,3.73,3.23,3.32,3.12,3.28,3
53797,EEE,Female,2013,4.25,4.47,4.14,4.15,3.97,3.83,2
82489,EEE,Male,2014,2.48,3.44,3.05,1.67,1.31,2.38,0
85601,EEE,Female,2013,3.56,3.76,3.17,3.53,3.74,3.96,1
54654,EEE,Male,2013,3.75,4.0,3.45,3.66,3.69,2.25,1
91375,EEE,Male,2013,2.65,3.51,2.97,2.08,2.38,2.11,0
37929,EEE,Male,2013,3.18,3.18,3.61,2.78,3.15,3.66,3
71306,EEE,Male,2013,3.37,3.87,3.44,3.17,3.07,3.19,3
47577,EEE,Male,2013,3.57,4.51,3.38,3.13,3.38,3.28,1
70229,EEE,Female,2013,4.59,4.58,4.43,4.7,4.41,4.24,2
93383,EEE,Female,2013,4.7,4.82,4.61,4.66,4.66,4.1,2
26834,EEE,Male,2013,4.2,4.69,3.53,4.24,4.31,3.83,2
95017,EEE,Male,2014,2.43,3.47,2.8,1.92,1.84,3.61,0
55222,EEE,Male,2013,4.25,4.22,3.23,4.64,4.69,3.58,2
74440,EEE,Male,2013,2.42,3.24,2.08,2.15,2.3,2.77,0
70006,EEE,Male,2014,2.95,4.18,2.78,2.09,2.48,2.81,3
91569,EEE,Male,2013,4.54,4.38,4.51,4.68,4.66,2.97,2
96498,EEE,Male,2013,4.65,4.87,4.69,4.7,4.7,3.66,2
